#x y z
0.0 0.6297189780192487 0.0
0.0 0.6293846054702711 0.004722217770015025
0.0 0.628641358517569 0.01524829263698102
0.0 0.6279006714696727 0.0256972621365672
0.0 0.6271625683933824 0.03606978661237159
0.0 0.6264270722897595 0.046366521827014395
0.0 0.6256942051135309 0.05658811896338989
0.0 0.6249639877925857 0.06673522462561365
0.0 0.6242364402475316 0.07680848083976555
0.0 0.6235115814112953 0.08680852505450964
0.0 0.6227894292487421 0.09673599014167689
0.0 0.62207000077629 0.10659150439688725
0.0 0.6213533120815042 0.11637569154028293
0.0 0.6206393783426473 0.12608917071743608
0.0 0.6199282138481695 0.13573255650049676
0.0 0.6192198320161204 0.14530645888963534
0.0 0.6185142454134649 0.15481148331482864
0.0 0.6178114657752897 0.16424823063804528
0.0 0.6171115040238826 0.1736172971558596
0.0 0.6164143702876735 0.18291927460254964
0.0 0.6157200739200223 0.19215475015369599
0.0 0.6150286235178415 0.2013243064303296
0.0 0.614340026940042 0.21042852150364544
0.0 0.6136542913257937 0.21946796890030296
0.0 0.6129714231125876 0.2284432176083495
0.0 0.6122914280540915 0.23735483208376573
0.0 0.6116143112377939 0.24620337225765931
0.0 0.6109400771024228 0.25498939354411565
0.0 0.6102687294551379 0.2637134468487141
0.0 0.6096002714884865 0.2723760785777172
0.0 0.6089347057971193 0.28097783064793536
0.0 0.6082720343942589 0.28951924049727307
0.0 0.6076122587279195 0.29800084109595515
0.0 0.6069553796968709 0.3064231609584285
0.0 0.6063013976663457 0.3147867241559412
0.0 0.6056503124834851 0.32309205032979005
0.0 0.6050021234925227 0.33133965470523186
0.0 0.6043568295497024 0.3395300481060515
0.0 0.6037144290379295 0.34766373696977326
0.0 0.6030749198811569 0.3557412233635131
0.0 0.6024382995584991 0.36376300500045344
0.0 0.6018045651180811 0.3717295752569294
0.0 0.6011737131906164 0.3796414231901202
0.0 0.6005457400027188 0.3874990335563191
0.0 0.5999206413899448 0.39530288682978476
0.0 0.5992984128095714 0.4030534592221391
0.0 0.5986790493531061 0.41075122270231557
0.0 0.5980625457585361 0.41839664501702556
0.0 0.5974488964223122 0.4259901897117362
0.0 0.5968380954110748 0.4335323161521436
0.0 0.5962301364731206 0.4410234795461152
0.0 0.5956250130496136 0.44846413096609417
0.0 0.595022718285543 0.4558547173719445
0.0 0.5944232450404304 0.4631956816342162
0.0 0.5938265858987892 0.4704874625578208
0.0 0.5932327331803381 0.4777304949060921
0.0 0.5926416789499734 0.4849252094252199
0.0 0.5920534150275035 0.4920720328690342
0.0 0.5914679329971445 0.49917138802412975
0.0 0.5908852242167874 0.5062236937353091
0.0 0.5903052798270334 0.5132293649313229
0.0 0.5897280907600062 0.5201888126509027
0.0 0.5891536477479398 0.5271024440690579
0.0 0.5885819413315495 0.5339706625236262
